User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U24546,59,Male,Freelancer,iOS,5.0,3.2,10,7.8,4,22,6,6.5
U49218,43,Male,Student,iOS,9.4,6.3,8,6.2,4,41,1,8.5
U31792,29,Other,Freelancer,iOS,2.8,7.3,9,5.9,4,31,2,5.6
U1132,34,Male,Business Owner,Android,1.6,1.9,1,8.3,10,46,0,4.3
U24565,49,Female,Professional,Android,7.9,7.4,5,6.9,1,12,1,6.0
U31149,31,Other,Freelancer,iOS,1.7,7.7,8,8.9,5,48,1,5.0
U31492,20,Female,Freelancer,Android,11.9,1.5,9,6.7,8,9,2,9.5
U37517,37,Male,Professional,iOS,5.5,2.3,8,8.6,8,57,6,13.1
U43064,33,Other,Student,Android,2.1,5.3,4,4.7,4,6,5,3.5
U9402,60,Other,Professional,Android,3.2,2.1,5,4.4,1,23,4,2.7
U35420,26,Female,Business Owner,Android,6.6,4.5,9,7.2,5,15,4,5.8
U7341,59,Other,Freelancer,Android,1.8,3.2,1,8.3,3,52,4,10.1
U24870,57,Female,Freelancer,iOS,5.9,5.2,4,4.2,8,23,3,2.4
U48944,23,Other,Business Owner,iOS,6.6,0.7,6,6.6,3,51,6,2.8
U27525,23,Other,Business Owner,iOS,8.3,7.1,9,6.9,2,59,5,6.4
U28196,28,Other,Business Owner,iOS,4.3,3.1,7,5.7,10,53,2,6.9
U15952,47,Female,Freelancer,iOS,10.8,5.0,7,8.7,4,53,6,9.5
U25031,43,Female,Business Owner,iOS,7.5,4.3,2,4.7,8,45,6,10.0
U23401,39,Female,Professional,Android,4.1,2.6,10,6.8,10,13,1,9.5
U22731,37,Male,Freelancer,Android,11.2,2.3,8,6.1,10,54,5,9.6
U29416,25,Other,Professional,Android,5.5,0.9,4,8.8,2,40,5,12.6
U39274,46,Female,Professional,Android,1.4,2.8,1,4.8,10,19,3,7.8
U49189,37,Male,Professional,iOS,4.1,0.5,3,7.6,3,9,1,10.2
U34884,31,Other,Student,Android,3.1,1.3,10,7.4,10,56,3,7.2
U18968,19,Female,Freelancer,Android,5.4,1.4,9,7.3,8,50,2,8.2
U47711,33,Female,Freelancer,iOS,9.1,3.6,2,8.9,7,48,3,13.9
U31661,59,Male,Business Owner,Android,3.8,1.0,7,7.1,7,37,1,12.4
U26754,48,Male,Freelancer,iOS,3.9,5.0,2,4.7,4,50,4,5.6
U36418,25,Female,Student,iOS,6.9,6.4,7,7.0,4,18,1,11.1
U40653,58,Other,Freelancer,iOS,5.7,7.2,9,6.3,9,13,0,4.9
U2743,23,Other,Freelancer,iOS,3.9,5.8,3,5.8,4,45,0,9.8
U3050,24,Male,Professional,Android,8.1,2.1,7,5.8,4,32,1,3.5
U50,42,Male,Business Owner,iOS,8.1,4.5,4,5.6,2,26,3,9.8
U39860,58,Female,Professional,Android,5.1,7.5,7,4.8,8,54,6,14.0
U8746,47,Other,Business Owner,Android,9.5,6.8,7,8.8,8,14,1,7.2
U4746,60,Male,Freelancer,iOS,4.2,3.3,7,5.2,6,34,0,13.3
U9195,41,Female,Student,iOS,5.4,4.1,8,4.0,6,25,1,5.3
U7614,41,Male,Professional,iOS,3.8,4.3,9,7.4,9,48,5,8.4
U46148,57,Other,Business Owner,Android,2.5,5.7,2,5.4,4,13,4,11.9
U20016,51,Female,Freelancer,Android,7.2,5.5,8,5.1,6,36,0,10.3
U44979,31,Female,Freelancer,iOS,2.8,5.2,6,5.1,7,29,6,10.1
U15171,28,Other,Professional,Android,2.4,7.5,10,9.0,10,14,0,5.0
U17973,51,Other,Student,Android,10.4,2.0,5,4.7,3,57,5,10.2
U22513,36,Female,Freelancer,Android,7.9,3.7,1,6.4,7,15,0,9.5
U24394,32,Female,Freelancer,iOS,10.9,0.9,9,4.3,10,46,3,5.5
U28355,56,Other,Student,Android,1.9,1.8,4,8.9,10,18,4,6.1
U7004,33,Male,Freelancer,iOS,4.6,5.7,1,8.3,9,41,1,12.7
U35264,34,Other,Professional,Android,9.5,0.9,7,6.0,3,18,0,11.7
U39996,37,Other,Student,Android,11.4,4.5,1,7.2,6,38,3,7.7
U174,25,Female,Freelancer,Android,11.1,1.2,2,5.2,1,10,5,2.1
U19902,26,Female,Freelancer,Android,8.7,2.6,2,6.8,8,16,4,13.2
U46794,27,Female,Student,iOS,7.0,4.6,9,5.0,5,50,1,9.9
U13014,51,Male,Business Owner,iOS,3.4,3.1,5,6.4,5,48,0,2.8
U34514,54,Other,Student,iOS,6.6,3.5,2,7.3,9,59,3,7.7
U15801,56,Male,Student,iOS,10.7,0.8,9,5.4,9,49,5,5.5
U45751,20,Female,Professional,iOS,11.5,5.1,3,5.6,6,52,3,6.7
U420,53,Male,Freelancer,iOS,5.6,3.6,10,7.7,2,19,0,7.9
U16296,44,Male,Freelancer,iOS,11.8,5.5,10,5.6,6,18,5,8.5
U29308,51,Female,Business Owner,iOS,2.3,4.3,6,6.1,8,44,3,6.4
U22178,56,Other,Professional,iOS,10.5,7.9,7,6.8,7,57,3,5.9
U16752,28,Other,Business Owner,iOS,3.4,5.0,4,7.4,5,5,3,8.7
U18699,28,Other,Professional,iOS,2.0,5.2,4,4.9,5,9,0,2.3
U39388,48,Female,Professional,Android,1.4,4.0,3,7.5,5,35,2,9.0
U32977,56,Female,Professional,iOS,10.6,3.3,4,5.1,3,35,4,12.4
U5837,52,Male,Professional,iOS,4.7,0.7,5,8.1,10,32,3,2.0
U39625,41,Male,Professional,Android,5.6,2.4,6,7.5,1,43,5,6.5
U30505,51,Female,Freelancer,Android,8.7,0.9,8,6.4,5,54,3,5.3
U40916,19,Other,Freelancer,Android,9.6,7.3,5,4.1,8,26,0,3.8
U40654,22,Male,Business Owner,iOS,2.5,3.0,4,5.9,2,59,3,6.1
U24106,39,Female,Professional,iOS,10.9,5.4,8,4.0,1,54,6,10.8
U30535,53,Female,Professional,Android,11.5,5.1,8,6.3,5,14,1,3.0
U28397,33,Female,Freelancer,Android,7.1,1.3,1,5.1,8,6,6,6.2
U3244,37,Other,Business Owner,iOS,7.9,2.0,6,4.3,8,60,6,10.5
U801,51,Male,Business Owner,Android,11.0,2.1,5,4.1,7,27,0,12.3
U34941,47,Other,Student,iOS,5.4,4.0,8,6.2,7,9,2,3.7
U40232,19,Male,Professional,Android,11.5,1.1,3,8.2,8,21,1,3.6
U10414,48,Female,Freelancer,Android,5.5,6.7,9,7.6,5,8,5,3.4
U17972,25,Female,Professional,iOS,1.0,4.2,8,8.1,4,43,1,7.1
U44277,29,Female,Student,iOS,9.3,2.6,5,7.5,2,60,6,13.2
U42494,54,Male,Professional,Android,2.2,5.2,6,6.1,5,30,0,7.4
U23554,25,Other,Student,Android,5.8,2.2,1,8.2,5,36,1,12.7
U32692,25,Other,Professional,Android,11.1,5.3,9,8.2,9,14,4,5.4
U43114,39,Male,Professional,iOS,2.0,6.9,10,4.7,8,30,2,12.6
U10946,34,Other,Student,Android,9.7,1.0,4,8.6,9,12,1,6.0
U19823,41,Male,Student,Android,1.5,5.0,3,7.0,5,56,1,13.1
U44730,18,Male,Freelancer,Android,7.8,5.7,10,8.5,1,36,3,11.8
U38934,31,Other,Business Owner,iOS,1.6,4.4,8,4.4,3,50,6,12.0
U17228,49,Male,Professional,iOS,8.1,3.4,7,8.8,10,7,0,8.8
U26566,18,Female,Freelancer,Android,10.5,5.5,1,6.3,3,13,4,3.6
U7561,36,Female,Business Owner,iOS,5.4,5.7,9,6.6,9,58,3,5.4
U41020,21,Male,Freelancer,iOS,8.6,4.4,10,7.9,10,46,5,8.0
U3664,33,Female,Professional,Android,5.7,4.4,1,8.2,7,40,2,7.9
U28957,45,Other,Business Owner,Android,9.6,2.1,2,5.8,5,14,4,10.1
U40155,34,Male,Student,iOS,5.7,7.1,5,4.1,10,7,0,6.6
U41553,46,Female,Business Owner,iOS,5.3,6.1,7,8.7,2,6,1,3.0
U6366,55,Female,Business Owner,Android,3.7,7.6,9,8.7,8,52,2,11.7
U3708,40,Female,Freelancer,iOS,5.7,3.4,7,6.0,7,19,2,11.7
U35386,58,Male,Student,iOS,9.7,3.9,10,7.9,8,60,4,10.3
U27613,44,Male,Professional,iOS,7.4,7.3,9,4.7,1,6,3,13.7
U14218,38,Female,Professional,iOS,7.0,3.8,7,6.2,3,16,6,8.1
U72,28,Male,Student,iOS,4.3,7.1,5,6.1,4,9,6,7.1
U4281,56,Female,Student,iOS,3.4,5.4,9,9.0,4,37,3,6.9
U3556,22,Female,Business Owner,iOS,2.8,6.5,8,7.3,8,58,1,10.6
U8469,30,Male,Student,iOS,1.1,5.8,1,5.8,7,51,0,9.5
U44321,19,Female,Student,iOS,6.8,6.1,3,6.0,9,12,3,10.4
U21921,33,Male,Business Owner,Android,10.9,2.1,4,6.3,7,28,6,8.4
U9599,37,Other,Professional,Android,4.5,5.4,4,8.9,8,12,6,2.2
U33699,18,Male,Professional,iOS,1.6,6.2,2,6.9,1,45,3,11.8
U11015,49,Other,Business Owner,Android,3.1,7.7,10,4.2,6,44,1,10.4
U28714,22,Male,Professional,Android,7.5,4.1,5,8.3,3,40,5,3.0
U46974,34,Other,Freelancer,iOS,3.7,2.5,1,6.5,8,49,5,3.7
U29679,40,Female,Business Owner,Android,10.9,2.0,7,6.4,7,8,1,5.2
U45564,50,Male,Professional,iOS,5.5,3.6,9,7.9,10,33,6,9.1
U31179,30,Male,Professional,Android,5.0,5.7,4,8.3,9,7,3,10.5
U21610,41,Male,Professional,iOS,2.6,4.8,9,4.1,6,31,1,2.3
U25409,41,Other,Freelancer,Android,2.0,4.9,3,4.9,9,54,5,3.8
U43345,57,Other,Professional,Android,7.0,4.4,1,7.5,2,23,6,6.1
U49197,55,Other,Freelancer,iOS,11.8,7.2,7,5.0,5,16,4,9.2
U26734,45,Female,Student,Android,9.9,7.5,2,8.4,2,22,3,8.2
U48429,26,Female,Professional,iOS,10.2,4.9,10,7.0,6,27,3,5.6
U18687,49,Female,Freelancer,iOS,3.5,4.7,5,5.0,2,19,5,3.7
U16650,26,Female,Business Owner,Android,4.9,1.6,4,5.2,9,53,1,4.2
U24776,24,Other,Student,iOS,10.0,1.6,8,7.9,10,19,4,6.7
U24570,55,Other,Student,iOS,9.8,5.9,10,7.3,3,19,2,2.5
U42826,36,Male,Professional,Android,2.5,5.8,1,4.6,1,5,5,4.7
U25404,24,Female,Professional,iOS,2.4,6.9,5,8.6,10,7,6,10.1
U24603,25,Male,Freelancer,Android,3.5,4.2,10,4.9,8,12,0,3.1
U49698,51,Other,Freelancer,iOS,1.8,4.8,5,8.9,10,11,5,5.4
U13848,56,Male,Freelancer,iOS,2.4,1.4,5,8.7,1,39,2,9.6
U49247,22,Male,Student,Android,5.1,4.5,3,6.8,2,21,1,7.2
U42943,33,Other,Student,Android,11.2,2.8,4,8.4,9,11,1,5.4
U39968,51,Male,Student,iOS,4.1,0.6,5,8.4,6,21,6,7.9
U28981,34,Male,Student,iOS,7.1,6.5,6,5.6,1,35,6,12.3
U2800,19,Other,Professional,Android,6.0,6.7,1,7.4,9,36,4,5.3
U30335,36,Other,Professional,Android,11.3,1.6,10,4.8,5,31,3,5.4
U5276,46,Male,Student,iOS,8.6,8.0,7,5.9,4,40,0,11.4
U10821,51,Male,Professional,iOS,10.7,2.3,10,4.9,3,19,4,13.1
U31366,43,Male,Student,Android,3.6,0.9,4,6.6,4,41,0,11.4
U24809,43,Other,Business Owner,iOS,2.1,5.8,1,6.4,3,28,3,6.5
U44597,52,Male,Freelancer,Android,1.8,7.8,3,6.8,6,33,4,4.3
U21155,37,Female,Business Owner,iOS,3.0,4.9,7,4.1,8,7,5,6.0
U45055,53,Female,Professional,Android,5.3,6.0,2,9.0,8,7,1,6.9
U21132,59,Male,Freelancer,Android,2.2,5.9,10,5.1,9,18,4,10.0
U11602,31,Male,Professional,iOS,3.0,7.9,5,6.2,10,55,6,5.5
U3789,50,Male,Freelancer,iOS,4.3,7.7,2,4.9,7,39,0,9.3
U22893,29,Other,Business Owner,iOS,3.0,2.9,10,7.8,8,37,0,6.0
U33902,31,Female,Student,Android,11.4,1.3,4,6.0,6,14,6,6.8
U13619,52,Female,Professional,iOS,11.4,3.4,1,4.5,2,43,0,12.8
U26684,44,Female,Business Owner,Android,2.1,0.8,3,7.6,10,42,6,9.1
U46297,25,Female,Business Owner,iOS,9.9,2.9,6,6.9,9,9,5,5.4
U18497,47,Male,Professional,iOS,4.3,6.2,6,6.6,6,20,3,2.0
U48626,54,Male,Professional,iOS,3.8,2.6,10,8.8,7,24,1,6.4
U36288,49,Other,Freelancer,Android,1.7,7.7,4,7.2,5,46,5,6.6
U45452,56,Female,Freelancer,iOS,1.8,2.6,10,4.2,3,9,5,11.7
U29834,22,Male,Business Owner,iOS,10.3,1.1,8,5.7,9,9,3,8.1
U1669,46,Other,Business Owner,iOS,10.4,7.2,7,4.1,6,24,6,8.4
U8248,25,Other,Professional,Android,7.9,3.1,5,6.2,1,56,4,4.4
U23293,47,Other,Professional,iOS,11.5,7.8,3,6.9,1,23,3,11.5
U15799,20,Female,Freelancer,Android,3.7,5.6,1,6.3,5,28,0,7.0
U31329,54,Female,Business Owner,Android,9.9,5.6,5,8.9,6,42,4,13.1
U21044,59,Other,Business Owner,iOS,2.2,7.7,9,6.3,8,32,5,5.7
U29168,39,Female,Business Owner,Android,11.2,4.7,7,8.1,3,21,0,5.9
U48246,42,Female,Business Owner,Android,5.7,1.4,1,8.9,5,10,5,12.3
U34523,24,Male,Student,iOS,11.0,4.3,6,8.0,6,11,6,10.0
U32504,41,Male,Business Owner,iOS,4.7,4.0,1,7.0,5,48,0,12.3
U33000,59,Female,Freelancer,iOS,1.4,0.5,10,8.8,10,57,1,11.0
U49896,50,Other,Freelancer,Android,5.2,1.5,10,6.7,8,15,2,12.9
U26877,55,Other,Professional,Android,7.2,7.7,4,6.5,4,26,1,10.9
U14500,30,Male,Freelancer,iOS,6.3,2.9,6,6.5,8,44,0,13.6
U36252,18,Female,Business Owner,iOS,6.1,5.9,6,6.5,9,12,1,5.1
U29575,18,Female,Business Owner,Android,8.8,5.5,8,7.4,5,58,1,13.1
U39974,29,Male,Freelancer,iOS,2.6,2.4,10,7.9,1,39,2,12.6
U22953,58,Male,Business Owner,iOS,1.7,0.5,4,6.4,10,32,4,3.1
U44579,54,Male,Business Owner,Android,3.3,3.2,6,4.3,1,25,6,4.5
U3487,18,Male,Student,iOS,6.2,3.7,1,8.2,5,35,4,4.6
U48173,21,Other,Business Owner,Android,10.6,4.0,3,5.1,10,7,0,6.9
U48697,26,Female,Student,iOS,1.8,3.0,7,6.0,7,43,6,3.0
U20706,43,Male,Freelancer,Android,8.9,3.7,6,6.5,4,6,4,10.0
U355,22,Female,Freelancer,iOS,5.6,3.1,9,7.9,7,47,4,5.6
U7853,59,Other,Professional,iOS,2.9,0.9,5,5.2,7,41,0,5.0
U40566,46,Other,Business Owner,iOS,10.9,5.7,8,5.3,6,30,1,11.0
U10065,52,Female,Freelancer,iOS,7.7,7.1,5,4.7,3,59,5,13.4
U30769,26,Other,Freelancer,Android,10.5,7.2,6,7.2,8,37,3,13.5
U46183,33,Male,Business Owner,Android,10.7,5.7,6,6.8,1,19,0,6.0
U30622,50,Other,Student,iOS,5.9,6.5,1,4.6,9,28,0,13.3
U25407,54,Other,Business Owner,Android,8.3,0.5,3,8.4,8,25,6,9.7
U17105,55,Male,Professional,Android,5.8,0.7,2,7.2,5,21,1,2.7
U10477,24,Other,Business Owner,iOS,4.1,3.3,2,8.0,6,60,6,11.8
U38295,19,Other,Business Owner,Android,6.8,5.1,6,6.1,9,54,5,12.6
U40255,57,Other,Professional,iOS,10.3,3.5,10,7.0,2,60,4,8.9
U7380,52,Other,Business Owner,iOS,3.1,4.8,10,5.5,6,39,4,9.0
U19497,28,Other,Business Owner,Android,6.3,6.2,9,5.0,7,12,4,2.5
U39589,29,Other,Business Owner,Android,10.9,1.5,3,6.7,8,24,3,12.7
U48063,21,Other,Student,iOS,7.4,5.3,3,4.7,2,60,4,10.9
U48296,32,Other,Freelancer,iOS,2.2,5.1,1,8.3,6,9,3,7.9
U22265,37,Male,Professional,Android,5.1,1.1,5,6.7,6,43,6,3.3
U37822,49,Male,Freelancer,Android,2.3,0.5,2,8.4,10,5,3,7.2
U44339,30,Female,Freelancer,Android,10.5,4.7,9,8.8,1,60,5,4.4
U2653,42,Other,Business Owner,iOS,11.3,6.7,1,7.1,7,55,6,7.2
U36787,57,Other,Business Owner,Android,3.0,6.5,2,7.0,2,53,0,3.6
U32691,51,Other,Professional,iOS,6.7,1.3,3,7.6,3,12,0,6.0
U39700,47,Other,Business Owner,iOS,8.6,7.7,4,4.9,10,29,3,12.7
U49032,34,Female,Professional,Android,10.0,4.6,7,4.3,4,21,6,3.0
U14170,36,Female,Professional,Android,1.6,5.6,3,8.9,4,20,0,12.0
U9401,58,Other,Student,Android,5.0,3.5,4,6.6,6,11,0,3.7
U38878,36,Female,Student,iOS,11.7,2.2,9,6.5,1,43,3,11.8
U22780,56,Female,Freelancer,iOS,8.6,5.7,6,8.6,1,51,0,11.5
U29904,20,Other,Freelancer,Android,2.6,4.4,10,7.3,9,56,6,7.3
U21297,27,Other,Student,Android,3.4,5.6,5,7.0,5,42,5,9.6
U28774,53,Female,Professional,Android,8.8,1.8,6,4.4,2,41,2,10.3
U5046,18,Female,Student,Android,10.7,4.8,6,4.6,7,25,6,9.1
U25599,55,Female,Business Owner,Android,4.0,4.9,3,4.3,6,21,3,2.6
U15159,54,Female,Student,iOS,7.8,7.0,9,8.7,8,43,4,9.7
U42213,54,Other,Freelancer,iOS,11.5,7.3,1,4.6,8,51,5,12.1
U27620,34,Male,Freelancer,iOS,1.5,3.9,5,5.9,2,20,2,10.0
U38003,58,Other,Freelancer,Android,1.6,3.5,3,6.4,8,16,0,8.5
U22655,23,Male,Freelancer,Android,1.1,3.8,2,5.6,6,28,2,6.4
U24318,48,Female,Business Owner,Android,9.1,6.9,2,6.3,6,13,5,6.2
U38926,21,Male,Student,Android,10.8,4.0,7,4.9,6,30,1,4.3
U11730,52,Male,Professional,Android,3.5,4.1,6,4.9,3,35,4,9.6
U36600,47,Female,Business Owner,iOS,5.0,3.5,4,8.2,7,36,6,6.3
U37316,37,Female,Freelancer,Android,11.2,7.7,5,8.4,7,30,6,9.3
U40984,49,Other,Freelancer,iOS,1.9,6.4,7,5.2,5,36,0,13.0
U26823,50,Male,Business Owner,Android,9.8,3.3,5,8.8,1,26,6,12.2
U44655,38,Female,Professional,Android,10.7,0.8,1,9.0,10,35,1,10.8
U28581,59,Other,Professional,iOS,10.9,3.8,2,4.9,5,18,2,3.2
U34977,53,Other,Professional,iOS,5.8,2.8,1,8.4,2,11,2,4.3
U22652,48,Other,Professional,Android,9.7,0.8,5,4.2,7,7,0,10.2
U41113,32,Male,Business Owner,iOS,9.6,7.3,8,4.1,10,56,3,4.9
U19152,37,Male,Freelancer,Android,10.2,4.9,8,8.2,6,50,5,10.4
U41978,54,Other,Professional,Android,10.9,4.4,5,4.2,2,16,6,13.9
U2001,36,Female,Freelancer,Android,1.2,3.3,7,5.1,2,36,1,9.7
U18220,53,Other,Business Owner,iOS,7.1,2.1,9,8.4,8,49,3,4.1
U36113,47,Other,Student,iOS,7.1,5.3,9,7.4,8,46,4,5.4
U46235,33,Female,Professional,Android,5.6,3.4,10,6.1,5,54,1,2.5
U29245,56,Male,Student,Android,7.1,7.4,10,6.1,4,53,6,9.1
U25674,34,Other,Professional,Android,9.6,6.7,4,4.6,3,18,0,6.2
U41397,27,Female,Student,iOS,10.7,3.9,7,5.2,6,22,6,11.4
U14403,34,Other,Freelancer,iOS,4.4,6.6,5,6.5,9,45,0,9.5
U45850,34,Male,Freelancer,iOS,3.2,4.2,10,4.8,3,59,5,2.7
U21378,25,Other,Professional,iOS,4.4,3.3,2,5.0,8,28,4,2.0
U21539,47,Female,Student,iOS,11.8,5.1,1,4.0,3,20,1,8.4
U9037,44,Male,Freelancer,iOS,2.5,7.5,6,4.6,10,59,6,6.1
U44532,23,Other,Freelancer,Android,7.7,7.7,7,6.0,6,20,3,8.5
U15076,45,Male,Student,iOS,6.5,2.1,7,5.8,10,48,6,11.9
U26331,48,Female,Student,Android,5.4,2.2,7,5.0,4,59,3,11.6
U9987,44,Female,Professional,iOS,2.1,7.8,2,8.0,7,6,5,9.3
U49732,53,Male,Freelancer,Android,2.1,5.3,4,5.8,9,43,5,10.5
U19500,29,Other,Freelancer,Android,11.7,2.2,4,6.6,9,32,1,3.9
U41633,40,Female,Professional,Android,8.7,4.1,10,4.8,5,52,1,12.8
U38806,27,Female,Student,iOS,5.6,1.6,2,7.2,1,55,3,11.1
U34614,43,Other,Professional,iOS,1.3,1.0,10,7.9,8,34,6,8.5
U42776,56,Male,Business Owner,Android,8.4,1.0,9,4.7,6,54,1,6.9
U6269,56,Female,Professional,Android,9.3,5.9,10,7.6,8,43,5,7.2
U34192,39,Female,Freelancer,iOS,7.0,7.8,7,6.9,5,60,0,11.6
U15208,22,Male,Professional,Android,6.3,6.1,8,5.2,3,54,2,11.7
U46264,28,Female,Business Owner,Android,5.5,5.2,1,5.4,6,16,2,4.5
U38382,55,Other,Professional,Android,9.1,7.8,9,6.9,9,41,5,4.4
U6568,46,Female,Student,Android,9.9,3.0,3,8.4,8,26,3,3.8
U12995,60,Male,Freelancer,iOS,9.6,4.4,2,4.4,1,12,4,2.1
U35407,53,Female,Student,Android,1.2,6.3,9,8.7,10,21,5,13.5
U45302,58,Other,Freelancer,iOS,2.5,1.7,3,8.6,6,25,6,12.8
U27250,33,Female,Student,Android,1.1,1.0,4,8.6,8,6,6,10.9
U49645,40,Female,Professional,Android,8.0,6.8,10,8.3,10,13,3,12.2
U37084,23,Other,Student,Android,5.1,4.6,3,4.3,4,6,1,2.5
U14129,35,Female,Freelancer,iOS,11.1,6.7,3,7.1,9,43,6,2.3
U22017,43,Male,Student,iOS,10.8,4.6,9,7.1,1,12,3,5.6
U5090,53,Other,Freelancer,Android,9.5,7.2,9,6.0,5,8,5,12.1
U26769,29,Female,Professional,iOS,1.4,1.5,7,4.3,8,32,0,3.5
U7616,31,Female,Student,iOS,11.5,2.0,1,7.6,1,43,4,9.8
U32448,19,Other,Business Owner,Android,4.6,4.9,7,6.0,1,41,2,5.9
U43833,33,Female,Freelancer,iOS,8.2,4.5,8,6.7,8,41,5,3.8
U15287,42,Female,Business Owner,iOS,10.5,2.2,6,5.5,5,25,1,5.7
U40805,42,Female,Student,iOS,10.0,2.8,1,8.8,4,43,2,13.3
U24785,46,Male,Professional,Android,4.5,2.6,5,4.1,10,51,1,12.0
U26358,21,Other,Professional,Android,5.2,0.8,2,5.2,7,40,6,5.9
U13291,40,Other,Student,Android,11.2,1.7,1,5.0,2,59,6,2.9
U15135,42,Female,Freelancer,Android,6.7,7.8,3,4.2,4,14,2,3.9
U11828,20,Other,Business Owner,iOS,12.0,3.4,4,6.4,5,34,3,2.7
U14404,53,Female,Business Owner,Android,9.6,3.9,8,8.1,9,21,5,6.8
U33493,20,Other,Student,Android,3.3,5.3,10,5.2,1,33,6,3.8
U9255,53,Male,Student,iOS,11.3,5.2,7,7.2,3,19,4,4.7
U37766,19,Other,Freelancer,Android,10.2,3.9,5,7.4,10,47,4,9.1
U1488,50,Female,Business Owner,iOS,8.3,3.0,5,7.9,10,21,0,3.2
U22899,54,Male,Student,Android,5.9,5.8,6,4.2,6,56,5,3.7
U23328,58,Male,Student,iOS,11.2,0.7,1,4.3,3,11,3,2.4
U21420,32,Male,Professional,Android,4.2,0.7,5,8.7,7,8,0,11.0
U29046,32,Other,Professional,iOS,3.1,5.7,5,4.4,5,10,3,6.5
U4337,41,Other,Professional,iOS,7.9,1.7,10,6.7,3,41,4,13.5
U26315,42,Other,Business Owner,Android,9.0,2.8,9,7.0,4,8,2,12.8
U15453,38,Male,Student,Android,9.4,0.7,3,7.1,1,16,0,10.0
U22533,26,Female,Freelancer,Android,7.7,2.4,3,8.1,7,60,0,11.7
U15158,28,Female,Business Owner,Android,3.1,3.9,3,7.3,10,47,4,3.8
U17991,24,Female,Professional,Android,6.4,0.5,5,4.9,7,29,5,12.8
U48345,41,Male,Professional,iOS,9.7,5.5,6,8.1,7,43,5,6.1
U35317,56,Other,Student,Android,5.2,3.0,7,7.2,5,15,1,3.7
U29157,29,Male,Professional,Android,6.8,1.7,2,7.8,2,30,1,8.5
U12363,42,Female,Business Owner,iOS,7.1,5.4,9,4.7,4,28,5,8.4
U10260,22,Female,Student,iOS,8.4,7.2,2,5.4,6,50,2,5.1
U33012,49,Female,Business Owner,Android,5.3,3.0,5,4.0,2,24,4,11.0
U13701,22,Female,Business Owner,iOS,5.9,3.1,1,5.3,4,20,1,8.7
U45948,43,Other,Professional,Android,8.2,3.8,7,8.1,10,27,0,6.5
U37453,59,Female,Student,iOS,6.9,1.5,9,8.1,9,41,5,11.1
U1704,56,Female,Business Owner,Android,1.4,3.1,5,5.2,7,40,6,10.9
U11328,23,Female,Business Owner,iOS,3.5,7.0,1,6.3,3,51,0,5.3
U16732,19,Other,Business Owner,Android,1.3,4.7,7,8.8,1,48,6,11.7
U3995,39,Male,Freelancer,Android,8.5,5.6,5,5.0,7,28,1,13.4
U25486,56,Male,Student,Android,5.3,7.8,4,6.7,8,11,5,6.6
U5266,51,Other,Professional,Android,11.0,2.3,10,4.1,2,33,6,8.9
U7744,28,Other,Student,Android,10.3,3.2,6,6.2,4,7,3,5.9
U3913,55,Female,Freelancer,iOS,1.9,0.6,4,8.6,6,49,0,10.1
U38491,60,Male,Freelancer,iOS,5.0,5.8,1,4.3,3,28,1,5.8
U7985,60,Other,Student,iOS,11.3,7.5,4,7.2,1,44,1,13.7
U15530,36,Male,Student,Android,5.7,5.8,2,5.0,1,24,5,7.2
U931,36,Male,Business Owner,Android,6.7,2.5,4,6.3,1,57,2,3.7
U39239,50,Other,Student,Android,4.1,7.9,7,8.5,7,19,4,9.3
U13890,25,Male,Student,iOS,9.9,7.7,8,8.2,10,41,6,9.3
U37008,60,Male,Professional,Android,6.8,2.4,8,6.0,10,39,3,4.9
U30386,25,Other,Business Owner,Android,5.7,7.3,2,5.9,2,55,1,11.9
U45238,49,Male,Business Owner,Android,4.8,1.7,3,8.4,1,10,4,9.6
U862,21,Female,Freelancer,Android,11.1,6.2,2,6.5,4,18,3,5.2
U40816,53,Female,Student,iOS,5.3,7.4,1,8.4,9,32,1,9.1
U13001,54,Male,Professional,Android,7.0,4.3,3,7.9,10,21,6,12.4
U32421,28,Other,Student,iOS,7.3,1.6,3,8.3,4,23,1,6.9
U1595,22,Female,Freelancer,Android,10.8,3.7,4,7.8,4,39,2,13.0
U10240,43,Female,Professional,Android,10.0,2.7,10,5.1,8,31,1,9.9
U32879,32,Male,Freelancer,iOS,5.7,1.5,10,8.2,7,60,4,2.9
U19488,19,Female,Freelancer,Android,5.8,1.5,1,8.5,7,59,2,10.8
U21843,20,Male,Student,Android,6.1,6.9,9,9.0,6,19,4,13.3
U41172,58,Male,Business Owner,Android,9.5,0.7,1,8.8,6,51,5,6.4
U5976,41,Other,Student,iOS,5.4,1.2,1,7.7,7,31,1,12.4
U29289,20,Male,Professional,iOS,2.4,4.8,2,5.3,6,45,2,12.0
U46381,31,Male,Freelancer,iOS,3.7,1.6,9,7.3,9,24,5,7.5
U24462,35,Male,Freelancer,iOS,9.5,5.3,1,9.0,7,53,4,12.9
U36302,43,Female,Student,Android,1.7,1.6,4,6.3,6,27,6,8.5
U11276,49,Male,Business Owner,Android,7.8,1.7,3,4.7,1,47,0,2.1
